,Drug_ID,SMILES,PAMPA_NCATS
866,46907753,CN(C)C1=CC=CC(=C1)C2=CN=C(N=C2)N3CCC(CC3)C(=O)N,1
867,136665415,C1=CNC(=C1)C2=NNC(=C2)C(=O)NC3=C(C=C(C=C3)F)F,1
868,7251185,C/C/1=C\CC[C@@]2([C@H](O2)[C@@H]3[C@@H](CC1)C(=C)C(=O)O3)C,1
869,136959977,CN1C=C(N=C1)C2=NC=CC3=C2N=C(NC3=O)OCCCC(F)(F)F,1
870,15987821,COC1=CC=C(C=C1)NC2=NC=C(C3=CC=CC=C32)C(=O)NC4=CC(=CC=C4)Cl,1
871,134787726,COC(=O)CNC(=O)C1=NC(=C2N1C=CN=C2)C3=CN=C(C=C3)Cl,1
872,91911826,CC1=C(C=C(C=C1)C(=O)NC2CCN(CC2)C3=CC(=O)N(N=C3)CC4CC4)C,1
873,16016570,COC1=CC=CC(=C1)NC(=O)C2=CC=CC3=C2NC4=C(C3=O)CCCC4,1
874,46907731,C1CN(CCC1C(=O)N)C2=NC(=CS2)C3=CC=C(C=C3)C#N,1
875,91887902,C1CC(CN(C1)C2=NNC(=C2)C3=CC=C(C=C3)F)NC(=O)C4=CC5=C(C=C4)N=CC=C5,1
876,457993,CCCCCCC.CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CN3,1
877,118170767,C[C@@H]1CN(S(=O)(=O)C2=CC=CC=C2O1)CC3=C(C=CC(=C3)[C@H](CC(=O)O)C4=CC5=C(C(=C4)OC)N(N=N5)C)C,0
878,3233203,CC(=O)N1CCC2(CCCN(C2)C3=CC=C(C=C3)C4=CC=CC=C4)CC1,1
879,3235670,CCCCCN1C(=O)C2=C(C=C(C=C2)C(=O)NCCCN3CCC(CC3)C)NC1=O,1
880,49852918,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=NC=CC(=N3)C(F)(F)F)C,1
881,49705773,C1CCN(CC1)C(=O)C2=CC3=C(C=C2)N(C=N3)C4=CC=CC=C4,1
882,70789341,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C(=O)NC3=NC(=CS3)C4=CC=C(C=C4)Cl,1
883,70701422,C1=CC(=C(C(=C1)F)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,0
884,70701443,CC1=NC=C(C=C1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O,1
885,71296010,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC5=C(C=C4)N=CN5,1
886,50760402,CCN1CCN(CC1)C2=NC3=C(C=C2)C=C(C=C3)S(=O)(=O)N4CCOCC4,1
887,72710610,C1=CC=C2C(=C1)/C(=C\C3=CC(=C(C=C3)O)Cl)/C(=O)N2,1
888,71296017,C1=CC(=C(C=C1NC2=NC=CC(=N2)C3=CC=NC=C3)F)F,1
889,70789408,COC1=CC=CC=C1S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1
891,730810,CC1=CC2=C(C=C1)NC(=CC2=O)C3=CC=CC=C3,1
892,10316032,C1=CC(=C(C=C1Cl)C2=NC3=NC=CN=C3C(=N2)NC4=CC=NC=C4)F,1
893,655308,C1CCC2=C(C1)C(=O)C3=C(N2)C=CC(=C3)Br,1
894,71660748,CC1=CC2=C(C=C1)N=C(O2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,1
895,46907677,CN(C)C1=CC=CC(=C1)C2=NN=C(S2)N3CCC(CC3)C(=O)N,1
896,134811001,CN1C=CC2=C(N=C(C=C21)C3=CC=C(C=C3)CO)C(=O)NCC4=CN=CC=C4,1
897,134805713,CC(=O)NC1=CC=CC(=C1)C2=CN3C=NC=C3C(=C2)C4=CN=C(C=C4)OC,1
898,825303,CC1=CC(=C2C=C(C=CC2=N1)OC)NC3=CC(=C(C=C3)Cl)Cl,1
899,1383822,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=C(SC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6)C,1
900,4355463,C1CN(CCN1C2=CC=CC(=C2)C(F)(F)F)C(=S)NC3=CC=CC=N3,1
901,53257090,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=CC4=NSN=C4C=C3)C,1
902,5284645,C[C@H]1CCC[C@@H](CCC/C=C/C2=C(C(=CC(=C2)O)O)C(=O)O1)O,1
903,49787093,CN1CCN(CC1)C2=CC=C(C=C2)NC3=NN4C(=O)C5=CC=CC=C5N=C4S3,1
904,11667893,CC1(CNC2=C1C=CC(=C2)NC(=O)C3=C(N=CC=C3)NCC4=CC=NC=C4)C,1
905,46907682,COC1=CC=CC=C1C2=CSC(=N2)N3CCC(CC3)C(=O)N,1
906,137299438,COC1=CC=C(C=C1)N2C(=O)NC(=N2)C3CCN(CC3)[S+](=O)(C4=CC=CC(=C4)C(F)(F)F)[O-],1
907,4321730,CC1CCCCN1C2=NC=NC(=C2[N+](=O)[O-])N,1
908,53257098,CC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F,1
909,53257156,CC1=CC(=NC(=C1)NC(=S)N2CCN(CC2)C3=C(C=C(C=C3)Cl)[N+](=O)[O-])C,1
910,4970248,CC1=C(C=C(C=C1)N2C3=C(C(=N2)C)C(=C(C(=N3)N)C#N)C4=CC(=C(C=C4)O)O)C,1
911,57383420,CN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Cl)[S@@](=O)C4=CC=CC=C4C1=O,1
912,71307873,CC1=CC(=C(N1C2=CN=CC=C2)C)C3=NN=C4N3CCCCC4,1
913,70789505,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC=C(C=C4)S(=O)(=O)NC5=CC=C(C=C5)C#N)C,0
914,70701447,COC1=CC=CC(=C1)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,1
915,70789438,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC(=C2Cl)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,0
916,70701398,COC1=CC=CC(=C1O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=CN=CC=C3,1
917,31526528,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)OC4=CC(=C(C=C4)F)F,1
918,71296024,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=CC(=C4)F)F,1
919,1557872,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)Cl)Cl,1
920,17537846,C1CCN(CC1)CC2=CC=C(C=C2)C(=O)NCC3=CC(=CC=C3)C(F)(F)F,1
921,70701427,C1=CC(=CC(=C1)Cl)CNC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],1
922,71771077,CC1=C(N(C(=C1C(=O)C)C)C)C(=O)NC2=CC(=CC=C2)[S+](=O)(N(C)C)[O-],1
923,70789683,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC(=NC=C3)N)NC4=CC(=C(C=C4)F)F,1
925,73424674,CC1=C(NC(=C1C(=O)C)C)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=CC(=C3)C#N)[O-],1
926,70789360,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=CC=C4Cl,1
927,46907702,C1CCN(C1)C2=CC=CC(=C2)C3=CN=C(S3)N4CCC(CC4)C(=O)N,1
928,91767277,CC1=C(NC2=CC=CC=C12)CN(C)C3=NC(=NC(=C3)C4CC(C4)O)N,0
929,134792225,C#CCNC(=O)C1=NC(=C2N1C=CC=C2)C3=CN=CC=C3,1
930,60167913,C1=CC=C(C(=C1)C2=NC3=C(C(=N2)NCC4=CC=C(C=C4)C5=CC(=NC=C5)C(F)(F)F)SC=C3)C(F)(F)F,1
931,73424671,CCC1=C(C=C(C=C1)NC(=O)C2=C(C(=C(N2)C)C(=O)C)C)[S+](=O)(NC3=CC=C(C=C3)C#N)[O-],1
932,11885313,C1COCCC1N2C[C@@H]3C[C@H](C2)C4=CC=C(C(=O)N4C3)C5=CC=CS5,1
933,2886207,C1=CC=C(C=C1)C2=CC=C(O2)C(=O)NC3=CC4=C(C=C3)OC(=N4)C5=CN=CC=C5,1
934,70789539,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1
935,16033040,CC(C)(C)C1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C3=CC=NC=C3,1
936,4916244,CCOC1=CC=C(C=C1)N2C(C3=C(NN=C3C2=O)C4=CC=CS4)C5=CC(=CC=C5)F,1
937,71660776,COC1=CC2=C(C=C1)OC(=N2)NC3=NC(C4=C(N3)CCCC4=O)C5=C(C=NN5)Cl,1
938,15989508,CC1=C(C=C(C=C1)NC(=O)NCC2CCN(CC2)CC3=CC(=CC=C3)Cl)Cl,1
939,16020100,CCOC(=O)C1=CC=C(C=C1)N2C(C3=C(C2=O)NN=C3C4=CC=C(C=C4)OC)C5=CC=C(C=C5)C,1
940,46926042,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=NN5)Br)C(=O)C1,1
941,71307837,CC1=CC(=C(N1C2=CC=NC=C2)C)C3=NN=C4N3CCCCC4,1
942,70789448,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC=N2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1
943,70789555,CC[S+](=O)(NC1=CC=CC=C1C(=O)NC2=NC(=CS2)C3=CC=CC=C3)[O-],1
944,70789362,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC(=CC=C4)S(=O)(=O)NC5=NC=CS5)C,1
945,16104826,COC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C(=O)OC,1
946,70701377,C1=CC(=C(C(=C1)Cl)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,1
947,71660750,C1CC2=C(C(N=C(N2)NC3=NC4=C(O3)C=C(C=C4)F)C5=C(C=NN5)Cl)C(=O)C1,1
948,70701425,C1=CC(=C(C(=C1)Br)O)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,1
949,25236895,C1CC(C1)C(=O)N2CCN(CC2)C/C=C/C3=CC=CC=C3,1
950,10561847,C1=CC=C2C(=C1)/C(=C\C3=CC=C(C=C3)O)/C(=O)N2,1
951,70789530,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=CC=C(C=C3)C4=NC5=CC=CC=C5N4,0
952,70789383,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=CC(=C4)C#N,1
953,70789409,CC1=CC=CC=C1S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4,1
954,44573504,CC(C)(CN1C2=C(C=C(C=C2)CN3CCOCC3)N=C1NC(=O)C4=CC=C(S4)C5=CNN=C5)O,1
955,46907683,CC(C)(C)C1=CC=C(C=C1)C2=CSC(=N2)N3CCC(CC3)C(=O)N,1
956,91911825,COC1=NC(=C(C=C1)C(=O)NC2CCN(CC2)C3=CC(=O)N(N=C3)CC4CC4)OC,1
957,134806720,COC1=C(C=CC=N1)C2=NC(=C3C=CN(C3=C2)CC4CCN(CC4)[S+](=O)(C)[O-])N5CCOCC5,1
958,6320437,CC(C)CN(C[C@H]([C@H](CC1=CC=CC=C1)NC(=O)O[C@@H]2CO[C@@H]3[C@H]2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,1
959,6237,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)I)O)I,1
960,91891339,CC1=CN2C(=CC(=N2)C3=NC(=NO3)C4CCCN(C4)C(=O)C5=CC=CC=C5)C(=O)N1,1
961,25169382,C1C(CN1)NC2=CC=CC(=N2)C3=CN=C4N3C=C(C=C4)Cl,1
962,16034426,CCOC1=CC=C(C=C1)C2C3=C(C(=O)N2CCCN(C)C)OC4=C(C3=O)C=C(C=C4)C,1
963,46926062,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=NN5)Cl)C(=O)C1,1
964,439260,C1=CC(=C(C=C1[C@H](CN)O)O)O,0
965,134807511,C1COCCN1C2=C3C=CN(C3=CC(=N2)C4=CC5=C(C=C4)C(=O)NC5)CC6=CC=NC=C6,1
966,87051521,CCCCN(C)C(=O)C1=C(SC2=C1C(=O)N(C=C2)CCC)C,1
967,70716515,CCC[C@@H]1CN(C[C@H]1NC(=O)C)C(=O)C2=CC=C(C=C2)C3=CC=C(O3)C,1
968,1497027,CC1=C(C=C(C=C1)C(=O)NC2=CC3=C(C=C2)OC(=N3)C4=CN=CC=C4)[N+](=O)[O-],1
969,1201,CCCC1=CC(=O)OC2=C1C3=C(C=CC(O3)(C)C)C4=C2C(C(C(O4)C)C)O,1
970,139106,C1=CC=C(C=C1)C2=CNN=C2,1
971,21081761,C1=CN(C(=O)C(=C1)C(=O)NC2=CC(=C(C=C2)OC3=C4C=CNC4=NC=C3)F)C5=CC=C(C=C5)F,1
972,20953663,CC1=NN(C(=O)C2=CC(=NN12)C3=CC=CC=C3)CC(=O)NCCCN4CCC(CC4)N5CCCCC5,1
973,974197,CCNC1=C(N=C(O1)C2=CC=CC3=CC=CC=C32)C#N,1
974,135546860,CN(C1=CC=CC=C1)C(=O)CSC2=NC3=C(CCCC3)C(=O)N2,1
975,53255401,CC1=NN(C(=C1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)CC3=CC(=C(C=C3)Cl)Cl)C,1
976,57383405,CN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)Br)[S@@](=O)C4=CC=CC=C4C1=O,1
977,70701403,CC(C1=CC=CC=C1)NC2=CC=C(C=C2)[S+](=O)(NC3=NC=CS3)[O-],1
978,70789487,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC=CC=C2C(=O)NC3=NC=C(S3)C4=CC=CC=C4,1
979,70789418,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CC(=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4)OC,1
980,70789458,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2C(=O)NC3=NC(=CS3)C4=CC=CC=C4)Cl)Cl,0
981,70789670,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)N5C=NC=N5)F,1
982,71296028,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=NC5=CC=CC=C5N4,1
983,70701388,C1=CC(=CC=C1NCC2=C(C=C(C=C2)[N+](=O)[O-])O)[S+](=O)(NC3=NC=CS3)[O-],0
984,9921994,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=NN4,1
985,939022,COC1=CC2=C(C=C1)NC(=O)C(=C2)C3=NOC(=N3)C4=CC=CS4,1
986,70789343,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CC=CC=C4Cl,1
987,71295995,C1=CC(=C(C=C1NC2=NC(=NC=C2)C3=CC=NC=C3)F)F,1
988,70789517,CC1=CC=C(C=C1)S(=O)(=O)NC2=C(C=CN=C2)C(=O)NC3=NC(=CS3)C4=CN(N=C4)C,1
989,70789560,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=CC=C4,1
990,70789702,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CC=NC=C5)F,1
991,71296025,CN(C)C1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,1
993,70701468,CNC1=C(N=C(S1)C2=CC=CC3=CC=CC=C32)C#N,1
994,71828900,C1CC(C2=C(C1)C3=C(N2)C(=CC=C3)Cl)NC(=O)C4=CC5=C(C=C4)OCO5,1
995,15991365,CC1=CC2=C(C=C1C)OC3=C(C2=O)C(N(C3=O)CCCN4CCOCC4)C5=CC(=C(C=C5)O)OC,1
996,7080326,CC1=C(N=C2N1C=CC=N2)C3=CC(=CC=C3)NC(=O)C4=CC(=C(C=C4)F)F,1
997,135546945,COC1=CC(=CC(=C1OC)OC)NC(=O)C2=CC(=NO2)C3=CC=CC=C3O,1
998,40724396,CC(C)NC(=O)N1C[C@@H]2C[C@H](C1)C3=CC=C(C(=O)N3C2)C4=CC(=CC=C4)C(F)(F)F,1
999,70756727,CC1=NOC(=C1)CNC(=O)C2=CC3=C(C=C2)N(C(=O)N3CC4CC4)C5CCCCC5,1
1000,4091590,CC1=CN2C(=NC(=C2NC3=CC=CC=C3C)C4=CC=CC=N4)C=C1,1
1001,53396328,C1CN(CCC1CCCCNC(=O)C=CC2=CN=CC=C2)C(=O)C3=CC=CC=C3,1
1002,213329,CC1=CC=C(N1C2=CC=CC(=C2)C(=O)O)C,1
1003,16009365,CC(C)CNC1=C2C(=NOC2=NC=N1)C3=CC=C(C=C3)Cl,1
1004,46926047,CC1=CC=CC=C1NC(=O)C2=C(NC(=NC2C3=CC=CC=C3Br)NC4=NC5=CC=CC=C5O4)C,1
1005,53255426,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NCCC3=CC(=C(C=C3)Cl)Cl,1
1006,53257149,COC1=CC(=NC=C1)NC(=S)N2CCN(CC2)C3=CC=CC(=N3)C(F)(F)F,1
1007,57383430,CCN1C2=C(C=CC(=C2)C(=O)NCC3=CC=C(C=C3)F)[S@@](=O)C4=CC=CC=C4C1=O,1
1008,70789485,CC1=C(C=C(C=C1)C2=NC3=CC=CC=C3C(=C2)C(=O)NC4=CC(=CC=C4)S(=O)(=O)N)C,1
1009,70701474,CNC1=C(N=C(O1)C2=CC=CC(=C2)C3=CC=CC=C3)C#N,1
1010,60167823,CC1=CN=C(N=C1NCC2=CC=C(C=C2)C3=CN=CC=C3)C4=CC=CC=C4C5COC5,0
1011,70701441,C1=CC(=CC=C1NCC2=C(C=CC(=C2)F)O)S(=O)(=O)NC3=NC=CS3,0
1012,70701423,C1=CC(=CC=C1NCC2=C(C(=CC(=C2)Cl)Br)O)[S+](=O)(NC3=NC=CS3)[O-],1
1013,70701416,CC1=C(SC(=N1)NS(=O)(=O)C2=CC=C(C=C2)NCC3=C(C(=CC=C3)OC)O)C,1
1014,890763,COC1=C(C=CC(=C1)/C=C\2/C3=CC=CC=C3NC2=O)O,1
1015,70789553,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC=CS4,1
1016,70789687,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC(=C(C=C4)C5=CN=CN=C5)F,0
1017,70789676,COC1=C(C=CC(=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4)Cl,1
1018,70789696,CC1=C(C=C(C=C1)NC2=NC(=NC3=CC=CC=C32)C4=CC=NC=C4)F,1
1019,71296002,CC(=O)NC1=NC=CC(=C1)C2=NC3=CC=CC=C3C(=N2)NC4=CC(=C(C=C4)F)F,1
1021,50898243,C1CC(C2=C(C1)N(N=C2)C3=CC(=CC=C3)O)NC(=O)C4=CC=CC=N4,1
1022,134798001,CC1=CC=CC=C1C(=O)N2CCC(CC2)C(=O)N3CCC(CC3)N4CC5=CC=CC=C5C4=O,1
1023,75490814,COC1=CC(=CC(=C1OC)OC)C(=O)NC2CCCC3=C2NC4=CC=CC=C34,1
1024,135439882,CC1=CC(=C(N1C2=CC=C(C=C2)OC)C)C3=NNC(=NC4CC4)SC3,1
1025,134811157,CN(C)C1=CC=CC(=C1)C2=CN=C(C3=C2CCO3)NC4=CC(=CN=C4)OC,0
1026,1518779,C1=CC=C2C(=C1)C(=O)N(C2=O)CC3=CC(=C(C(=C3)Cl)O)N,1
1027,16022685,CC1=CC2=C(C=C1)C(=C(N2CC3=CC=C(C=C3)OC)C(=O)O)CNCC4=CC(=CC=C4)OC,1
1028,44634868,CC1=C(C=CC(=C1)NS(=O)(=O)C2=CC3=C(C=C2)NC(=O)CC3)F,1
1029,46907750,CC(C)OC1=CC=CC(=C1)C2=NC(=NC=C2)N3CCC(CC3)C(=O)N,1
1030,46926040,C1CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=C(C=CC=N5)Br)C(=O)C1,1
1031,3246380,CC[C@H]1CN([C@H]2CC3=C(C(=O)C[C@H]1[C@H]2C(=O)OC)NC4=CC=CC=C34)C,1
1032,134809146,COC1=C(C=C(C=C1)C2=C3C(=NN2)N=CC(=N3)C4=CC=C(C=C4)CO)F,1
1033,134798255,COC1=CC=CC=C1NC2=NC(=NC=C2)N3CCN(CC3)C(=O)C4=CC=C(C=C4)F,1
1034,4388543,COC1=CC=C(C=C1)C2=NC3=C(N2)C=CC=N3,1
1035,123767,C1CCC(C(=O)C1)(C2=CC=CC=C2Cl)N,1
1036,71295991,C1=CC=C(C=C1)C2=CC(=NN2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5,1
1037,6418891,C1=CC=C(C=C1)C2=NC(=C(N=N2)C(F)(F)F)SC3=CC=CC(=C3)C(F)(F)F,1
1038,1315619,C1=CC=C(C(=C1)C(=O)NCC2=CC=CO2)NC(=O)C3=CC=CC=C3NC(=O)C4=CC=CO4,1
1039,4894298,CC1(CC2=C(C(N=C(N2)NC3=NC4=CC=CC=C4O3)C5=CC=CC=C5Cl)C(=O)C1)C,1
1040,46926079,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=NN(C=C4Cl)C)C(=O)NC5=NN=C(S5)C6=CC=CC=C6,1
1041,49853035,CC1=CC(=NC=C1)NC(=S)N2CCCC(C2)NC3=CC=CC(=C3)C(F)(F)F,1
1042,50898239,COC1=CC=CC(=C1)N2C3=C(C=N2)C(CCC3)NC(=O)C4=CC=CC=N4,1
1043,70701401,COC1=CC=CC(=C1OC)CNC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,1
1044,71296022,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NCC4=CC(=C(C=C4)F)F,1
1045,929302,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=CC=CC=C4Cl,1
1046,71296005,C1=CC=C2C(=C1)C(=NC(=N2)C3=CC=NC=C3)NC4=C(C(=CC=C4)F)F,1
1047,1079726,C1=CC(=CC=C1NCC2=C(C=CC(=C2)Cl)O)S(=O)(=O)NC3=NC=CS3,1
1048,11230874,CC1=CC(=CC(=C1O)C)/C=C/2\C3=CC=CC=C3NC2=O,1
1049,70789432,C1=CC=C(C=C1)C2=CSC(=N2)NC(=O)C3=C(C=NC=C3)NS(=O)(=O)C4=CC(=C(C=C4)F)F,1
1050,70789671,CN1CCN(CC1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)OC,1
1051,70789686,COC1=C(C=C(C=C1)C2=C(C=C(C=C2)NC3=NC(=NC4=CC=CC=C43)C5=CC=NC=C5)F)F,1
1052,72187533,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)N4CCC(C4)NC(=O)CC5=CC=CC=C5,1
1053,72187554,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)N4C=C(C=N4)NC(=O)CC5=CC=CC=C5,1
1054,73330287,CC1=C(C=CC=N1)C(=O)NC2=CC(=C(C=C2)OC)[S+](=O)(NC3=CC=C(C=C3)Br)[O-],1
1055,40776995,CCC(CC)C1=NC(=NC(=C1)[C@H]2CN3CC[C@H]2C[C@@H]3CNC(=O)C)C4=CC=NC=C4,1
1056,16363,C1CN(CCC1N2C3=CC=CC=C3NC2=O)CCCC(=O)C4=CC=C(C=C4)F,1
1057,15988382,CCC1=CC=C(C=C1)N2C(=C(N=N2)C3=NSC(=N3)NC(=O)C4=CC=CC=C4Cl)C,1
1058,24870588,C1CCC(C(C1)C2C3=C(CCCC3=O)NC(=N2)NC4NC5CCCCC5S4)Cl,1
1059,4302940,CCN1C=C(C(=N1)C)CNC(=O)C2=CC(=NC3=C2C=C(C=C3)Br)C4=CC=C(C=C4)C,0
1060,134805000,COC1=NC=C(C=C1)C2=NN3C(=NC=C3NC4=C(N=CC=C4)OC)C=C2,1
1061,5223276,C1=COC(=C1)C2=NN=C(O2)NC(=O)C3=CC=C(C=C3)Cl,1
1062,2526122,CN1C(=NN=N1)SC2=NC=NC3=C2C(=CS3)C4=CC=C(C=C4)F,1
1063,16010499,CC1=CC=C(C=C1)S(=O)(=O)C2=CN=C(NC2=O)SC(C)C(=O)NC3=CC=CC=C3,0
1064,16414,CN(C)CCCN1C2=C(C=C(C=C2)O)SC3=C1C=C(C=C3)Cl,1
1065,51210891,CN(C)S(=O)(=O)C1=CC=CC(=C1)NC(=O)C2=CC=CN2,1
1066,22431996,CC1CN(CCN1C2=CC=C(C=C2)C)C3=C(C(=O)N(N=C3)C4=NC5=CC=CC=C5S4)Cl,1
1067,16015991,CC1=CC=CC=C1C(=O)NC2=NC3=C(S2)CC(CC3)C(C)(C)C,1
1068,750541,C1=CN(C(=C1)C=C2C(=O)NC(=S)NC2=O)C3=CC=C(C=C3)O,1
1069,46926065,CC1=C(C(N=C(N1)NC2=NC3=CC=CC=C3O2)C4=C(C=NN4)Cl)C(=O)NC5=NC6=CC=CC=C6S5,0
1070,15988815,CCCCN1C=NC2=C1C=CC(=C2)NCC3=CC=C(C=C3)OCC,1
1071,135526339,CC1=NN(C2=C1C(=CC(=O)N2)C(F)(F)F)CCC3=NC(=CS3)C4=CC=CC=C4,1
1072,25181472,COCCNCC1=CN=C(C=C1)C2=CC3=NC=CC(=C3S2)OC4=C(C=C(C=C4)NC(=S)NC(=O)CC5=CC=C(C=C5)F)F,1
1073,60167849,CC1=CN=C(N=C1NCC2=CC=C(C=C2)N3C=CN=N3)C4=CC=CC=C4C(C)C,1
1074,26745159,C1CCC(CC1)NC(=O)N2CC3=C(C[C@H]2C4=NC(=NO4)C5=CC(=CC=C5)[N+](=O)[O-])N=CN3,1
1075,1450429,CC1=CC=CC=C1C(=O)N2CCC3=C2C=CC(=C3)C4=CSC(=N4)NC(=O)CC5=CC6=C(C=C5)OCO6,1
1076,4176165,CC1=C(SC2=NC(=NC(=C12)N3CCN(CC3)C4=CC=CC=N4)C)C(=O)NC5=C(C=C(C=C5)F)Cl,1
1077,134808857,CC1=CC2=C(N=C(C=C2N1)C3=C(ON=C3C)C)C4=C(C(=CC=C4)OC)OC,1
1078,53137515,C1COCCN1C2=NC=NC3=C2C=CC(=C3)NC(=O)C4=CC(=CC=C4)Br,1
1079,134806999,C1=CC2=C(C(=C1)C3=CN4C=NC=C4C(=C3)C5=CC=NC=C5)NN=C2,1
1080,90489352,CN1C2=CC=CC=C2C(=CC1=O)C(=O)NC3CCCC4=C3NC5=C4C=CC=C5Cl,1
1082,11173800,C1CC(C2=C(C1)C3=CC=CC=C3N2)NC(=O)C4=CC=CC=C4,1
1083,25109894,C1COC2=C1C=C(C=C2)C3C4=C(C=CC5=CC=CC=C54)OC6=C3C(=N)N(C=N6)C7=CC=CC=C7,1
1084,134804915,COC1=NC=C(C=C1)CN2CCNC3=CC(=NC=C3C2)NC4=CC=CC=C4,1
1085,135398511,C1=CC=C2C(=C1)C(=C(N2)O)C\3=NC4=CC=CC=C4/C3=N\OCCC(CO)O,1
