,Drug_ID,SMILES,BBB_Martins
1090,clopenthixol/zuclopenthixol,OCCN1CCN(CC/C=C2/c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1091,cloperidone,O=c1[nH]c2ccccc2c(=O)n1CCCN1CCN(c2cccc(Cl)c2)CC1,1
1092,cloprednol,C[C@]12C[C@H](O)[C@H]3[C@@H](C=C(Cl)C4=CC(=O)C=C[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
1093,clorethate/cloretate,O=C(OCC(Cl)(Cl)Cl)OCC(Cl)(Cl)Cl,1
1094,clorgiline,C#CCN(C)CCCOc1ccc(Cl)cc1Cl,1
1095,cloroperone,O=C(CCCN1CCC(C(=O)c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1
1096,clorotepine,CN1CCN(C2Cc3ccccc3Sc3ccc(Cl)cc32)CC1,1
1097,clotiazepam,CCc1cc2c(s1)N(C)C(=O)CN=C2c1ccccc1Cl,1
1098,cloticasone(cloticasone-propionate),CCC(=O)O[C@]1(C(=O)SCCl)[C@H](C)C[C@H]2C3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1099,clotixamide(clotixamide),CNC(=O)CCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1100,cogazocine,CCC12CCN(CC3CCC3)C(Cc3ccc(O)cc31)C2(C)C,1
1101,conorphone(conorfone),CC[C@H]1CC(=O)[C@@H]2Oc3c(OC)ccc4c3[C@@]23CCN(CC2CC2)C(C4)[C@H]13,1
1102,cormetasone,CC1CC2C3CC(F)(F)C4=CC(=O)C=C[C@]4(C)C3(F)C(O)CC2(C)C1(O)C(=O)CO,1
1103,cortexolone(cortodoxonecortifen),CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,1
1104,cortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,1
1107,cotinine,CN1C(=O)CCC1c1cccnc1,1
1108,cotriptyline,CN(C)CC(=O)C=C1c2ccccc2CCc2ccccc21,1
1109,crilvastatin,CC1CC(OC(=O)C2CCC(=O)N2)CC(C)(C)C1,1
1110,crotetamide,C/C=C/C(=O)N(CC)C(CC)C(=O)N(C)C,1
1111,cyclarbamate,O=C(Nc1ccccc1)OCC1(COC(=O)Nc2ccccc2)CCCC1,1
1112,cyclindole(ciclindole),CN(C)C1CCc2[nH]c3ccccc3c2C1,1
1113,cyclobarbital,CCC1(C2=CCCCC2)C(=O)NC(=O)NC1=O,1
1114,cyclobenzaprine,CN(C)CCC=C1c2ccccc2C=Cc2ccccc21,1
1115,cyclopregnol,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@@H](O)C45CC4CC[C@]5(C)[C@H]3CC[C@]12C,1
1116,cycotiamine,C/C(=C1/CCOC(=O)S1)N(C=O)Cc1cnc(C)nc1N,1
1117,cyheptamide,NC(=O)C1c2ccccc2CCc2ccccc21,1
1118,cyprenorphine,COC12C=CC3(CC1C(C)(C)O)[C@@H]1Cc4ccc(O)c5c4[C@]3(CCN1CC1CC1)[C@@H]2O5,1
1119,cyprodenate,CN(C)CCOC(=O)CCC1CCCCC1,1
1120,cyprolidol,OC(c1ccccc1)(c1ccccc1)C1CC1c1ccncc1,1
1121,cyproximide(ciproximide),O=C1NC(=O)C2(c3ccc(Cl)cc3)CC12,1
1122,dacemazine,CN(C)CC(=O)N1c2ccccc2Sc2ccccc21,1
1123,dazadrol,OC(C1=NCCN1)(c1ccc(Cl)cc1)c1ccccn1,1
1124,decimemide,CCCCCCCCCCOc1c(OC)cc(C(N)=O)cc1OC,1
1125,delfaprazine,Cc1ccc(Cc2ccccc2)c(N2CCNCC2)c1,1
1126,demoxepam,O=C1CN(O)C(c2ccccc2)=c2cc(Cl)ccc2=N1,1
1127,denbufylline,CCCCn1c(=O)c2c(ncn2CC(C)=O)n(CCCC)c1=O,1
1128,deprodone,CC(=O)C1(O)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1129,desciclovir,Nc1ncc2ncn(COCCO)c2n1,1
1130,descinolone(descinolone-acetonide),CC(=O)[C@@]1(O)[C@H](O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1131,desonide,CC1(C)O[C@@H]2C[C@H]3C4CCC5=CC(=O)C=CC5(C)[C@H]4C(O)CC3(C)[C@]2(C(=O)CO)O1,1
1132,desoximetasone,C[C@@H]1C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@]2(C)[C@H]1C(=O)CO,1
1133,detomidine,Cc1cccc(Cc2cnc[nH]2)c1C,1
1135,dexamisole,c1ccc([C@@H]2CN3CCSC3=N2)cc1,1
1136,deximafen(imafen),c1ccc(C2CN=C3NCCN32)cc1,1
1137,dexoxadrol(dioxadrolandlevoxadrol),c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCCN3)O2)cc1,1
1138,dichlorisone,CC12CC(Cl)[C@@]3(Cl)C(CCC4=CC(=O)C=CC43C)C1CC[C@]2(O)C(=O)CO,1
1139,dichlorisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CCC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC21C,1
1140,diclometide,CCN(CC)CCNC(=O)c1cc(Cl)cc(Cl)c1OC,1
1141,didrovaltrate,CC(=O)O[C@H]1C[C@@H]2C(COC(=O)CC(C)C)=CO[C@@H](OC(=O)CC(C)C)[C@@H]2[C@@]12CO2,1
1142,difebarbamate,CCCCOCC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1
1143,difluanine(difluanazine),Fc1ccc(C(CCCN2CCN(CCNc3ccccc3)CC2)c2ccc(F)cc2)cc1,1
1144,diflucortolone,C[C@@H]1CC2C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC2(C)C1C(=O)CO,1
1146,dimelazine,CN1CCC(C)(CN2c3ccccc3Sc3ccccc32)C1,1
1147,dimethadione,CC1(C)OC(=O)NC1=O,1
1148,dimethazan,CN(C)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
1149,dimethylamphetamine(dimethamphetamine),CC(Cc1ccccc1)N(C)C,1
1150,dimiracetam,O=C1CN2C(=O)CCC2N1,1
1151,dioxamate,CCCCCCCCCC1(C)OCC(COC(N)=O)O1,1
1152,diphoxazide,CC(=O)NNC(=O)CC(O)(c1ccccc1)c1ccccc1,1
1153,diprenorphine,CO[C@]12CC[C@@]3(C[C@@H]1C(C)(C)O)[C@H]1Cc4ccc(O)c5c4[C@@]3(CCN1CC1CC1)[C@H]2O5,1
1154,divaplon,CCc1c(OC)nc2nc(C(=O)c3ccccc3)cn2c1C,1
1155,dizocilpine(MK-801),CC12NC(Cc3ccccc31)c1ccccc12,1
1156,domoprednate,CCCC(=O)O[C@]1(C(C)=O)CCC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1157,donepezil,COc1cc2c(cc1OC)C(=O)C(CC1CCN(Cc3ccccc3)CC1)C2.[Cl-].[H+],1
1158,dopamantine,O=C(NCCc1ccc(O)c(O)c1)C12CC3CC(CC(C3)C1)C2,1
1159,doxapram,CCN1CC(CCN2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O,1
1160,drotebanol,COc1ccc2c(c1OC)[C@]13CCN(C)[C@H](C2)[C@]1(O)CC[C@@H](O)C3,1
1161,duloxetine,CNCCC(Oc1cccc2ccccc12)c1cccs1,1
1162,duoperone,O=C(c1ccc(F)cc1)C1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1163,dupracetam,O=C(CN1CCCC1=O)NNC(=O)CN1CCCC1=O,1
1164,eclanamine,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@H]1N(C)C,1
1165,edaravone,CC1=NN(c2ccccc2)C(=O)C1,1
1166,efetozole,Cc1nccn1C(C)c1ccccc1,1
1167,elanzepine,CCN(CC)C/C=C1/c2ccccc2Nc2cc(Cl)ccc21,1
1168,elfazepam,CCS(=O)(=O)CCN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21,1
1169,elopiprazole,Fc1ccc(-c2ccc(CN3CCN(c4cccc5ccoc45)CC3)[nH]2)cc1,1
1170,eltoprazine,c1cc2c(c(N3CCNCC3)c1)OCCO2,1
1171,embutramide,CCC(CC)(CNC(=O)CCCO)c1cccc(OC)c1,1
1172,enciprazine,COc1ccccc1N1CCN(CC(O)COc2cc(OC)c(OC)c(OC)c2)CC1,1
1173,encyprate,CCOC(=O)N(Cc1ccccc1)C1CC1,1
1174,endixaprine,OC1CCN(c2ccc(-c3ccc(Cl)cc3Cl)nn2)CC1,1
1175,endomide,CCN(CC)C(=O)[C@@H]1[C@@H]2C=C[C@@H](C2)[C@H]1C(=O)N(CC)CC,1
1176,endrysone(endrisone),CC(=O)C1CCC2C3CC(C)C4=CC(=O)C=CC4(C)C3C(O)CC12C,1
1177,enilospirone,CC1OC2(CCCCC2Oc2cccc(Cl)c2)NC1=O,1
1178,eptastigmine,CCCCCCCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C,1
1179,erizepine,CN1CCC2=C(CC1)c1ccccc1N(C)c1ccccc12,1
1180,etacepride,CCN1CCCC1CNC(=O)c1cc(C(C)=O)ccc1OC,1
1181,etamiphyllin,CCN(CC)CCn1cnc2c1c(=O)n(C)c(=O)n2C,1
1182,etasuline,CCNC1=Nc2ccc(Cl)cc2C(c2ccccc2)S1,1
1183,etazepine,CCOC1c2ccccc2C(=O)N(C)c2ccccc21,1
1184,ethomoxane,CCCCNCC1COc2cccc(OCC)c2O1.[Cl-].[H+],1
1185,ethylene(ethene),CCCl,1
1186,ethyl-loflazepate,C=C,1
1187,ethypicone,CCC1(CC)C(=O)NC=C(C)C1=O,1
1188,eticyclidine,CCNC1(c2ccccc2)CCCCC1,1
1189,etifoxine,CCNC1=Nc2ccc(Cl)cc2C(C)(c2ccccc2)O1.[Cl-].[H+],1
1190,etiracetam(levetiracetam),CCC(C(N)=O)N1CCCC1=O,1
1191,etisulergine,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
1192,etodroxizine,O=C(O)/C=C/C(=O)O.OCCOCCOCCN1CCN(C(c2ccccc2)c2ccc(Cl)cc2)CC1,1
1193,etoperidone,CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CC,1
1194,etorphine,CCCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(O)ccc5c4C12CCN(C)C3C5,1
1195,etoxadrol,CCC1(c2ccccc2)OCC(C2CCCCN2)O1,1
1196,famciclovir,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1
1197,fantridone,CN(C)CCCn1c(=O)c2ccccc2c2ccccc21,1
1198,fasiplon,CCc1c(OC)nc2nc(-c3noc(C)n3)cn2c1C,1
1199,fasoracetam,O=C1CC[C@H](C(=O)N2CCCCC2)N1,1
1200,febarbamate,CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1
1201,felbamate,NC(=O)OCC(COC(N)=O)c1ccccc1,1
1202,femoxetine,COc1ccc(OCC2CN(C)CCC2c2ccccc2)cc1,1
1203,fenaperone,O=C(CCCN1CCN(C(=O)OC2CCCCC2)CC1)c1ccc(F)cc1,1
1204,fenbutrazate,CCC(C(=O)OCCN1CCOC(c2ccccc2)C1C)c1ccccc1,1
1205,fencamfamin,CCNC1C2CCC(C2)C1c1ccccc1,1
1206,fengabine,CCCCN/C(=C1/C=C(Cl)C=CC1=O)c1ccccc1Cl,1
1207,fenharmane,c1ccc(CC2NCCc3c2[nH]c2ccccc32)cc1,1
1208,fenimide,CCC1C(=O)NC(=O)C1(C)c1ccccc1,1
1209,fenmetozole,Clc1ccc(OCC2=NCCN2)cc1Cl,1
1210,fenmetramide,CC1NC(=O)COC1c1ccccc1,1
1211,fenobam,CN1CC(=O)N=C1NC(=O)Nc1cccc(Cl)c1,1
1212,fenozolone,CCNC1=NC(=O)C(c2ccccc2)O1,1
1213,fenpentadiol,CC(C)(O)CC(C)(O)c1ccc(Cl)cc1,1
1214,fepitrizol,Cn1nc(-c2cccnc2)nc1-c1ccccc1CO,1
1215,fipexide,O=C(COc1ccc(Cl)cc1)N1CCN(Cc2ccc3c(c2)OCO3)CC1,1
1216,flerobuterol,CC(C)(C)NCC(O)c1ccccc1F,1
1217,florfenicol,CS(=O)(=O)c1ccc([C@@H](O)[C@@H](CF)NC(=O)C(Cl)Cl)cc1,1
1218,fluacizine,CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
1219,fluazacort,CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CCC4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1
1220,flubanilate,CCOC(=O)N(CCN(C)C)c1cccc(C(F)(F)F)c1,1
1221,flubepride,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,1
1222,flucloronide(fluclorolone-acetonide),CC1(C)O[C@@H]2CC3C4C[C@H](F)C5=CC(=O)C=CC5(C)[C@@]4(Cl)C(Cl)CC3(C)[C@]2(C(=O)CO)O1,1
1223,fludrocortisone,C[C@]12C[C@H](O)[C@@]3(F)[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)CO,1
1224,fludrocortisone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1225,flumezapine,Cc1cc2c(s1)=Nc1ccc(F)cc1NC=2N1CCN(C)CC1,1
1226,flumoxonide,COC(OC)C(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3C[C@H](F)C4=CC(=O)C=CC4(C)[C@@]3(F)C(O)CC12C,1
1228,fluocortin,CCCCOC(=O)C(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1229,fluocortolone-caproate,CCCCCC(=O)OCC(=O)C1C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1230,fluoresone,CCS(=O)(=O)c1ccc(F)cc1,1
1231,fluorometholone-acetate,CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1232,fluotracen,C[C@H]1c2ccccc2[C@@H](CCCN(C)C)c2cc(C(F)(F)F)ccc21,1
1233,fluoxetine,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,1
1234,fluphenazine-enanthate,CCCCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1235,flupimazine,OCCOC1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1236,fluprazine,NC(=O)NCCN1CCN(c2cccc(C(F)(F)F)c2)CC1,1
1237,fluspirilene,O=C1NCN(c2ccccc2)C12CCN(CCCC(c1ccc(F)cc1)c1ccc(F)cc1)CC2,1
1238,flutazolam,O=C1CN2CCOC2(c2ccccc2F)c2cc(Cl)ccc2N1CCO,1
1239,flutemazepam,CN1C(=O)C(O)N=C(c2ccccc2F)c2cc(Cl)ccc21,1
1240,fluticasone,CC1CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC2(C)C1(O)C(=O)SCF,1
1242,flutizenol,OCCN1CCN(CCCN2c3cc(C(F)(F)F)ccc3Sc3sccc32)CC1,1
1243,flutomidate,CCOC(=O)c1cncn1C(C)c1ccc(F)cc1,1
1244,flutroline,OC(CCCN1CCc2c(c3cc(F)ccc3n2-c2ccc(F)cc2)C1)c1ccc(F)cc1,1
1245,fluvastatin,CC(C)n1c(/C=C/[C@@H](O)C[C@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,1
1246,fluvoxamine,COCCCC/C(=N\OCCN)c1ccc(C(F)(F)F)cc1.O=C(O)/C=C\C(=O)O,1
1247,fluzinamide,CNC(=O)N1CC(Oc2cccc(C(F)(F)F)c2)C1,1
1248,folic-acid,Nc1nc(=O)c2nc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)cnc2[nH]1,1
1249,formocortal,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1CC1C3CC(C=O)=C4C=C(OCCCl)CCC4(C)[C@@]3(F)C(O)CC12C,1
1250,fosazepam,CP(C)(=O)CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,1
1251,fosenazide,NNC(=O)CP(=O)(c1ccccc1)c1ccccc1,1
1252,fosfomycin,C[C@@H]1O[C@@H]1P(=O)(O)O,1
1253,fosphenytoin,O=C1NC(c2ccccc2)(c2ccccc2)C(=O)N1COP(=O)(O)O,1
1254,ftormetazine,CN1CCN(CCC(=O)N2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,1
1255,ftorpropazine,O=C(CCN1CCN(CCO)CC1)N1c2ccccc2Sc2ccc(C(F)(F)F)cc21,1
1256,furomazine,O=C1OCCC1C1(O)CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1
1257,fursultiamine,C/C(=C(/CCO)SSCC1CCCO1)N(C=O)Cc1cnc(C)nc1N,1
1258,gaboxadol,O=c1[nH]oc2c1CCNC2,1
1259,ganaxolone,CC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4C[C@](C)(O)CC[C@]4(C)[C@H]3CC[C@]12C,1
1260,gedocarnil,COCc1c(C(=O)OC(C)C)ncc2[nH]c3cccc(Oc4ccc(Cl)cc4)c3c12,1
1261,gemazocine,CCC12CCN(CC3CC3)C(Cc3ccc(O)cc31)C2(C)C,1
1262,gepirone,CC1(C)CC(=O)N(CCCCN2CCN(c3ncccn3)CC2)C(=O)C1.[Cl-].[H+],1
1263,gevotroline,Fc1ccc2[nH]c3c(c2c1)CN(CCCc1cccnc1)CC3,1
1264,girisopam,COc1cc2c(cc1OC)C(c1cccc(Cl)c1)=NN=C(C)C2,1
1265,halcinonide,CC1(C)O[C@@H]2C[C@H]3[C@@H]4CCC5=CC(=O)CC[C@]5(C)[C@@]4(F)[C@@H](O)C[C@]3(C)[C@]2(C(=O)CCl)O1,1
1266,halocortolone,C[C@@H]1C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)C3(Cl)[C@@H](F)C[C@]2(C)[C@H]1C(=O)CO,1
1267,halopemide,O=C(NCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1)c1ccc(F)cc1,1
1268,haloperidol-decanoate,CCCCCCCCCC(=O)OC1(c2ccc(Cl)cc2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1269,halopredone(halopredone-acetate),C[C@]12C=C(Br)C(=O)C=C1[C@H](F)C[C@H]1[C@@H]3CCC(O)(C(=O)CO)[C@@]3(C)C[C@H](O)C12F,1
1270,haloxazolam,O=C1CN2CCOC2(c2ccccc2F)c2cc(Br)ccc2N1,1
1271,hexapradol,CCCCCC(N)C(O)(c1ccccc1)c1ccccc1,1
1272,homopipramol,OCCN1C=CN(CCCN2c3ccccc3C=Cc3ccccc32)C=CC1,1
1273,homprenorphine,CCC(C)(O)C1CC23C=CC1(OC)C1Oc4c(OC)ccc5c4C12CCN(CC1CC1)C3C5,1
1274,hopantenic-acid,CC(C)(CO)[C@@H](O)C(=O)NCCCC(=O)O,1
1275,hydrocortamate,CCN(CC)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1276,hydrocortisone-aceponate,CCC(=O)O[C@]1(C(=O)COC(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,1
1277,hydrocortisonecypionate(hydrocortisone-cipionate),C[C@]12C[C@H](O)[C@H]3[C@@H](CCC4=CC(=O)CC[C@@]43C)[C@@H]1CC[C@]2(O)C(=O)COC(=O)CCC(=O)O.O,1
1278,hydrocortisone-hemisuccinate,CCCCC(=O)O[C@]1(C(=O)CO)CCC2C3CCC4=CC(=O)CCC4(C)C3C(O)CC21C,1
1279,hydrocortisone-valerate,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC(=O)CCC1CCCC1,1
1280,hydromorphinol,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2[C@@H](O)CC[C@@]3(O)[C@H]1C5,1
1281,hydroxindasol,COc1ccc(Cn2c(C)c(CCN)c3cc(O)ccc32)cc1,1
1282,ibrotamide,CCC(Br)(C(N)=O)C(C)C,1
1283,iclazepam,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CCOCC1CC1,1
1284,ifoxetine,Cc1cccc(O[C@H]2CCNC[C@H]2O)c1C,1
1285,ilepcimide,O=C(/C=C/c1ccc2c(c1)OCO2)N1CCCCC1,1
1286,iloperidone,COc1cc(C(C)=O)ccc1OCCCN1CCC(c2noc3cc(F)ccc23)CC1,1
1287,imiclopazine,CN1CCN(CCN2CCN(CCCN3c4ccccc4Sc4ccc(Cl)cc43)CC2)C1=O,1
1288,imidoline,CN(C)CCN1CCN(c2cccc(Cl)c2)C1=O,1
1289,imipraminoxide,C[N+](C)([O-])CCCN1c2ccccc2CCc2ccccc21,1
1290,indatraline,CN[C@@H]1C[C@@H](c2ccc(Cl)c(Cl)c2)c2ccccc21.[Cl-].[H+],1
1291,indeloxazine,C1=Cc2cccc(OCC3CNCCO3)c2C1,1
1292,indomethacin(indometacin),COc1ccc2c(c1)c(CC(=O)O)c(C)n2C(=O)c1ccc(Cl)cc1,1
1293,indriline,CN(C)CCC1(c2ccccc2)C=Cc2ccccc21,1
1294,iproclozide,CC(C)NNC(=O)COc1ccc(Cl)cc1,1
1295,iprozilamine,CSc1c(Cl)nc(NC(C)C)nc1N1CCN(C)CC1,1
1296,ipsapirone,O=C1c2ccccc2S(=O)(=O)N1CCCCN1CCN(c2ncccn2)CC1.[Cl-].[H+],1
1297,isocarboxazid,Cc1cc(C(=O)NNCc2ccccc2)no1,1
1298,isoflupredone,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1
1299,isoflupredone-acetate,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,1
1301,ivoqualine,C=C[C@@H]1CNCC[C@H]1CCCc1ccnc2ccc(OC)cc12,1
1302,ketazocine,CC1[C@H]2C(=O)c3ccc(O)cc3[C@]1(C)CCN2CC1CC1,1
1303,ketazolam,CC1=CC(=O)N2CC(=O)N(C)c3ccc(Cl)cc3C2(c2ccccc2)O1,1
1304,ketobemidone,CCC(=O)C1(c2cccc(O)c2)CCN(C)CC1,1
1305,lesopitron,Clc1cnn(CCCCN2CCN(c3ncccn3)CC2)c1,1
1306,levophenacylmorphan,O=C(CN1CCC23CCCCC2C1Cc1ccc(O)cc13)c1ccccc1,1
1307,linopirdine,O=C1N(c2ccccc2)c2ccccc2C1(Cc1ccncc1)Cc1ccncc1,1
1308,lisuride,CCN(CC)C(=O)N[C@H]1C=C2c3cccc4[nH]cc(c34)C[C@H]2N(C)C1,1
1309,litracen,CNCCC=C1c2ccccc2C(C)(C)c2ccccc21,1
1310,lofendazam,O=C1CCNc2ccc(Cl)cc2N1c1ccccc1,1
1311,lofentanil,CCC(=O)N(c1ccccc1)[C@]1(C(=O)OC)CCN(CCc2ccccc2)C[C@@H]1C,1
1312,lofepramine,CN(CCCN1c2ccccc2CCc2ccccc21)CC(=O)c1ccc(Cl)cc1.[Cl-].[H+],1
1313,lometraline,COc1ccc(Cl)c2c1CCCC2N(C)C,1
1314,lopirazepam,O=C1Nc2ccc(Cl)nc2C(c2ccccc2Cl)=NC1O,1
1315,loprazolam,CN1CCN(/C=C2\N=C3CN=C(c4ccccc4Cl)c4cc([N+](=O)[O-])ccc4N3C2=O)CC1,1
1316,loratadine,CCOC(=O)N1CCC(=C2c3ccc(Cl)cc3CCc3cccnc32)CC1,1
1317,lormetazepam,CN1C(=O)C(O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21,1
1318,lorpiprazole,FC(F)(F)c1cccc(N2CCN(CCc3nnc4n3C[C@H]3CCC[C@@H]43)CC2)c1,1
1319,lortalamine,CN1CC[C@]23NC(=O)CC(c4cc(Cl)ccc4O2)C3C1,1
1320,lorzafone,CN(C(=O)CNC(=O)CN)c1ccc(Cl)cc1C(=O)c1ccccc1Cl.O,1
1321,losigamone,COC1=CC(=O)OC1C(O)c1ccccc1Cl,1
1322,loteprednol(loteprednol-etabonate),CCOC(=O)OC1(C(=O)OCCl)CCC2C3CCC4=CC(=O)C=CC4(C)C3C(O)CC21C,1
1323,loxapine,CN1CCN(C2=Nc3ccccc3Oc3ccc(Cl)cc32)CC1,1
1324,lufuradom,CN1c2cc(F)ccc2C(c2ccccc2)=NCC1CNC(=O)c1ccoc1,1
1325,mazindol,OC1(c2ccc(Cl)cc2)c2ccccc2C2=NCCN21,1
1326,mazipredone,CN1CCN(CC(=O)[C@@]2(O)CC[C@H]3[C@@H]4CCC5=CC(=O)C=C[C@]5(C)[C@H]4[C@@H](O)C[C@@]32C)CC1,1
1327,mebanazine,CC(NN)c1ccccc1,1
1328,mebutamate,CCC(C)C(C)(COC(N)=O)COC(N)=O,1
1329,meclonazepam,C[C@@H]1N=C(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,1
1330,mecloralurea,CNC(=O)NC(O)C(Cl)(Cl)Cl,1
1331,meclorisone(meclorisone-dibutyrate),C[C@@H]1CC2C3CCC4=CC(=O)C=CC4(C)[C@@]3(Cl)C(Cl)CC2(C)[C@@]1(O)C(=O)CO,1
1332,medrysone,CC(=O)[C@H]1CC[C@H]2[C@@H]3C[C@H](C)C4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@]12C,1
1333,mefexamide,CCN(CC)CCNC(=O)COc1ccc(OC)cc1.[Cl-].[H+],1
1334,melitracen,CN(C)CCC=C1c2ccccc2C(C)(C)c2ccccc21,1
1335,melperone,CC1CCN(CCCC(=O)c2ccc(F)cc2)CC1,1
1336,memantine,CC12CC3CC(C)(C1)CC(N)(C3)C2,1
1337,mephenoxalone,COc1ccccc1OCC1CNC(=O)O1,1
1338,meprotixol,COc1ccc2c(c1)C(O)(CCCN(C)C)c1ccccc1S2,1
1339,mequitazine,c1ccc2c(c1)Sc1ccccc1N2CC1CN2CCC1CC2,1
1340,mesulergine,CN1C[C@@H](NS(=O)(=O)N(C)C)C[C@@H]2c3cccc4c3c(cn4C)C[C@H]21,1
1341,metacetamol,CC(=O)Nc1cccc(O)c1,1
1342,metaglycodol,CC(C)(O)C(C)(O)c1cccc(Cl)c1,1
1343,methapyrilene,CN(C)CCN(Cc1cccs1)c1ccccn1,1
1344,metharbital,CCC1(CC)C(=O)NC(=O)N(C)C1=O,1
1345,methitural,CCCC(C)C1(CCSC)C(=O)NC(=S)NC1=O,1
